mean_roll_SYM_H_7,mean_roll_SYM_H_12,mean_roll_GOES_flux_9,max_roll_AL_11,median_roll_GOES_flux_9,mean_roll_SYM_H_13,mean_roll_GOES_flux_13,median_roll_V_9,max_roll_GOES_flux_5,max_roll_V_3,mean_roll_V_8,mean_roll_GOES_flux_10,mean_roll_AL_10,max_roll_AL_3,max_roll_AL_8,mean_roll_AL_8,mean_roll_SYM_H_2,median_roll_GOES_flux_5,max_roll_GOES_flux_12,mean_roll_V_13,max_roll_V_6,median_roll_SYM_H_13,max_roll_GOES_flux_4,mean_roll_SYM_H_6,mean_roll_AL_12,max_roll_SYM_H_4,mean_roll_AL_13,max_roll_AL_9,median_roll_AL_4,mean_roll_AL_3,median_roll_AL_8,max_roll_SYM_H_5,mean_roll_V_5,mean_roll_V_6,max_roll_AL_4,median_roll_AL_3,max_roll_AL_5,median_roll_AL_2,mean_roll_V_4,max_roll_GOES_flux_3,max_roll_V_5,median_roll_SYM_H_7,median_roll_V_7,mean_roll_SYM_H_5,max_roll_SYM_H_6,mean_roll_GOES_flux_2,max_roll_AL_6,max_roll_V_7,max_roll_V_11,median_roll_AL_5,median_roll_AL_6,median_roll_SYM_H_9,mean_roll_AL_2,mean_roll_GOES_flux_8,max_roll_AL_13,mean_roll_SYM_H_4,max_roll_GOES_flux_13,mean_roll_GOES_flux_11,max_roll_SYM_H_12,median_roll_V_11,max_roll_V_12,median_roll_SYM_H_6,max_roll_SYM_H_10,mean_roll_AL_11,max_roll_V_10,mean_roll_AL_7,median_roll_SYM_H_3,median_roll_V_8,mean_roll_SYM_H_9,median_roll_SYM_H_1,median_roll_AL_10,median_roll_GOES_flux_12,mean_roll_SYM_H_10,max_roll_SYM_H_1,median_roll_AL_9,max_roll_GOES_flux_7,max_roll_GOES_flux_9,max_roll_GOES_flux_8,max_roll_V_13,max_roll_SYM_H_2,median_roll_AL_13,mean_roll_SYM_H_1,mean_roll_SYM_H_3,max_roll_SYM_H_11,mean_roll_V_11,median_roll_V_6,mean_roll_GOES_flux_6,mean_roll_GOES_flux_4,mean_roll_GOES_flux_5,mean_roll_AL_6,max_roll_AL_12,mean_roll_V_1,mean_roll_SYM_H_8,median_roll_AL_11,max_roll_GOES_flux_10,mean_roll_AL_9,median_roll_SYM_H_12,mean_roll_GOES_flux_3,max_roll_GOES_flux_11,median_roll_GOES_flux_10,median_roll_AL_7,max_roll_AL_10,max_roll_SYM_H_9,median_roll_V_5,mean_roll_AL_4,median_roll_GOES_flux_2,max_roll_GOES_flux_2,max_roll_SYM_H_7,max_roll_V_2,median_roll_AL_12,mean_roll_AL_1,median_roll_AL_1,mean_roll_AL_5,max_roll_AL_2,max_roll_GOES_flux_1,mean_roll_GOES_flux_7,median_roll_SYM_H_5,median_roll_GOES_flux_1,max_roll_SYM_H_3,max_roll_AL_7,max_roll_GOES_flux_6,median_roll_SYM_H_11,Epoch,Flux at L3,Flux at L4,Flux at L5,Flux at GEO,L3X60_Class,L3X70_Class,L3X80_Class,L3X90_Class,L3X95_Class,L4X60_Class,L4X70_Class,L4X80_Class,L4X90_Class,L4X95_Class,L5X60_Class,L5X70_Class,L5X80_Class,L5X90_Class,L5X95_Class,GEOX60_Class,GEOX70_Class,GEOX80_Class,GEOX90_Class,GEOX95_Class
-4.065972222222222,1.0763888888888888,2.518877221532092,-779.0,2.356493291788107,3.013888888888889,2.427976596893467,534.6499938964844,2.961656987805563,416.6000061035156,523.980556541019,2.060845536863318,-107.92013888888889,-872.0,-329.0,-68.375,-28.87847222222222,2.708375625394549,2.910425196765892,399.74722226460773,404.79998779296875,4.0,2.7599463809288123,4.423611111111111,-63.920138888888886,-70.0,-37.423611111111114,-442.0,-103.0,-268.09027777777777,-42.0,-15.0,340.87881988949243,371.1767373085022,-935.0,-230.0,-304.0,-36.0,399.67465257644653,1.8015998736605328,386.5,-3.0,446.75,1.3159722222222223,0.0,1.3077894491057125,-201.0,488.79998779296875,575.2999877929688,-47.0,-36.0,-6.0,-119.09027777777777,2.6213915890718344,-232.0,-14.694444444444445,3.0015141542084085,2.059321739687668,-21.0,465.6000061035156,462.5,4.0,-25.0,-152.66666666666666,595.7000122070312,-48.43055555555556,-37.0,521.3500061035156,-5.989583333333333,-12.0,-82.5,2.012618082653162,-11.618055555555555,-31.0,-58.5,2.942404178144504,2.9155505749675448,2.9193652655398536,429.3999938964844,-47.0,-30.0,-11.60763888888889,-44.88194444444444,-32.0,475.0569433636135,372.20001220703125,2.8041526251523847,2.174554020454477,2.644723562658573,-38.77777777777778,-284.0,339.727083630032,-2.3645833333333335,-105.0,2.5823231185359705,-96.09722222222223,3.0,1.3623338725534693,2.904224636570865,1.9160541077867264,-40.0,-377.0,-18.0,336.3999938964844,-167.34027777777777,1.2308987793787487,1.6598576206478166,-11.0,384.8999938964844,-48.0,-77.59027777777777,-51.0,-82.39583333333333,-568.0,1.7365557292608655,2.71717900344578,2.0,1.400054690451688,-88.0,-171.0,3.0460555363056585,-10.5,2015-04-13 12:00:00,4.818539403630213,4.713662421104842,4.691488140990977,0.2495149730468267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.423611111111111,-10.73263888888889,2.6213915890718344,-377.0,2.5917829363323728,1.0763888888888888,2.367778025938328,521.3500061035156,2.7599463809288123,384.8999938964844,441.34583324856226,2.518877221532092,-96.09722222222223,-568.0,-171.0,-48.43055555555556,-11.60763888888889,1.524561919138267,2.904224636570865,415.7746523751153,386.5,3.0,1.8015998736605328,1.3159722222222223,-152.66666666666666,-88.0,-63.920138888888886,-329.0,-230.0,-119.09027777777777,-40.0,-70.0,399.67465257644653,340.87881988949243,-872.0,-36.0,-935.0,-51.0,375.3281253178914,1.6598576206478166,456.5,4.0,372.20001220703125,-14.694444444444445,-15.0,1.450128388292487,-304.0,404.79998779296875,595.7000122070312,-103.0,-47.0,-3.0,-77.59027777777777,2.71717900344578,-284.0,-44.88194444444444,2.910425196765892,2.060845536863318,-32.0,540.3500061035156,575.2999877929688,2.0,-18.0,-107.92013888888889,565.5999755859375,-38.77777777777778,-24.0,446.75,-2.3645833333333335,4.0,-58.5,1.4950801445296444,-5.989583333333333,-7.0,-42.0,3.0460555363056585,2.9193652655398536,2.942404178144504,462.5,-31.0,-48.0,3.0972222222222223,-28.87847222222222,-25.0,539.58541753557,336.3999938964844,2.644723562658573,1.3623338725534693,2.174554020454477,-82.39583333333333,-779.0,317.63298575083417,-4.065972222222222,-82.5,2.9155505749675448,-68.375,-10.5,1.3077894491057125,2.5823231185359705,2.356493291788107,-36.0,-442.0,-15.0,389.8999938964844,-268.09027777777777,1.400054690451688,1.7365557292608655,0.0,360.20001220703125,-105.0,-35.03472222222222,-31.0,-167.34027777777777,-292.0,1.947714664495874,2.8041526251523847,-9.0,1.3274718313660403,-47.0,-201.0,2.961656987805563,-11.0,2015-04-14 12:00:00,4.7544665619744295,4.673866122690869,4.603497868354465,0.21306463581701568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3159722222222223,-11.618055555555555,2.71717900344578,-442.0,2.6723986531223085,-10.73263888888889,2.059321739687668,446.75,1.8015998736605328,360.20001220703125,371.1767373085022,2.6213915890718344,-68.375,-292.0,-201.0,-38.77777777777778,3.0972222222222223,1.2242544453509558,2.5823231185359705,475.0569433636135,456.5,-10.5,1.6598576206478166,-14.694444444444445,-107.92013888888889,-47.0,-152.66666666666666,-171.0,-36.0,-77.59027777777777,-36.0,-88.0,375.3281253178914,399.67465257644653,-568.0,-51.0,-872.0,-31.0,360.4611104329427,1.7365557292608655,416.6000061035156,2.0,336.3999938964844,-44.88194444444444,-70.0,1.4886190424174492,-935.0,386.5,565.5999755859375,-230.0,-103.0,-3.0,-35.03472222222222,2.8041526251523847,-779.0,-28.87847222222222,2.904224636570865,2.518877221532092,-25.0,534.6499938964844,595.7000122070312,-9.0,-15.0,-96.09722222222223,582.0999755859375,-82.39583333333333,-12.0,372.20001220703125,-4.065972222222222,-16.0,-42.0,1.9160541077867264,-2.3645833333333335,-49.0,-40.0,2.961656987805563,2.942404178144504,3.0460555363056585,575.2999877929688,-7.0,-105.0,-15.350694444444445,-11.60763888888889,-18.0,529.75451458825,389.8999938964844,2.174554020454477,1.3077894491057125,1.3623338725534693,-167.34027777777777,-377.0,353.2343748940362,4.423611111111111,-58.5,2.9193652655398536,-48.43055555555556,-11.0,1.450128388292487,2.9155505749675448,2.5917829363323728,-47.0,-329.0,-11.0,373.9499969482422,-119.09027777777777,1.3274718313660403,1.947714664495874,-15.0,343.1000061035156,-82.5,-196.40972222222223,-146.5,-268.09027777777777,-153.0,1.8118007699757397,2.644723562658573,-37.0,1.363346466535492,-31.0,-304.0,2.7599463809288123,-6.0,2015-04-15 12:00:00,4.715952277368162,4.657290120438515,4.50177665158924,0.18383322324090923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.694444444444445,-5.989583333333333,2.8041526251523847,-329.0,2.7756602156481693,-11.618055555555555,2.060845536863318,372.20001220703125,1.6598576206478166,343.1000061035156,340.87881988949243,2.71717900344578,-48.43055555555556,-153.0,-304.0,-82.39583333333333,-15.350694444444445,1.2308987793787487,2.9155505749675448,539.58541753557,416.6000061035156,-11.0,1.7365557292608655,-44.88194444444444,-96.09722222222223,-31.0,-107.92013888888889,-201.0,-51.0,-35.03472222222222,-47.0,-47.0,360.4611104329427,375.3281253178914,-292.0,-31.0,-568.0,-146.5,339.727083630032,1.947714664495874,384.8999938964844,-9.0,389.8999938964844,-28.87847222222222,-88.0,1.402722753922493,-872.0,456.5,582.0999755859375,-36.0,-230.0,4.0,-196.40972222222223,2.644723562658573,-377.0,-11.60763888888889,2.5823231185359705,2.6213915890718344,-18.0,521.3500061035156,565.5999755859375,-37.0,-11.0,-68.375,488.79998779296875,-167.34027777777777,4.0,336.3999938964844,4.423611111111111,-45.0,-40.0,2.356493291788107,-4.065972222222222,-82.0,-36.0,2.7599463809288123,3.0460555363056585,2.961656987805563,595.7000122070312,-49.0,-82.5,-46.09027777777778,3.0972222222222223,-15.0,523.980556541019,373.9499969482422,1.3623338725534693,1.450128388292487,1.3077894491057125,-268.09027777777777,-442.0,572.9928795496622,1.3159722222222223,-42.0,2.942404178144504,-38.77777777777778,-6.0,1.4886190424174492,2.9193652655398536,2.6723986531223085,-103.0,-171.0,0.0,362.3999938964844,-77.59027777777777,1.363346466535492,1.8118007699757397,-70.0,455.8999938964844,-58.5,-359.7916666666667,-329.5,-119.09027777777777,-694.0,2.5037509203896207,2.174554020454477,-24.0,1.6801330961268393,-7.0,-935.0,1.8015998736605328,-3.0,2015-04-16 12:00:00,4.71888350878502,4.646181907002708,4.478153733904346,0.2020565396430024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-44.88194444444444,-2.3645833333333335,2.644723562658573,-171.0,2.708375625394549,-5.989583333333333,2.518877221532092,336.3999938964844,1.7365557292608655,455.8999938964844,399.67465257644653,2.8041526251523847,-38.77777777777778,-694.0,-935.0,-167.34027777777777,-46.09027777777778,1.400054690451688,2.9193652655398536,529.75451458825,384.8999938964844,-6.0,1.947714664495874,-28.87847222222222,-68.375,-7.0,-96.09722222222223,-304.0,-31.0,-196.40972222222223,-103.0,-31.0,339.727083630032,360.4611104329427,-153.0,-146.5,-292.0,-329.5,317.63298575083417,1.8118007699757397,360.20001220703125,-37.0,373.9499969482422,-11.60763888888889,-47.0,1.8040291755629452,-568.0,416.6000061035156,488.79998779296875,-51.0,-36.0,2.0,-359.7916666666667,2.174554020454477,-442.0,3.0972222222222223,2.9155505749675448,2.71717900344578,-15.0,446.75,582.0999755859375,-24.0,0.0,-48.43055555555556,404.79998779296875,-268.09027777777777,-16.0,389.8999938964844,1.3159722222222223,-48.0,-36.0,2.5917829363323728,4.423611111111111,-88.0,-47.0,1.8015998736605328,2.961656987805563,2.7599463809288123,565.5999755859375,-82.0,-58.5,-52.37152777777778,-15.350694444444445,-11.0,441.34583324856226,362.3999938964844,1.3077894491057125,1.4886190424174492,1.450128388292487,-119.09027777777777,-329.0,646.4585053126017,-14.694444444444445,-40.0,3.0460555363056585,-82.39583333333333,-3.0,1.402722753922493,2.942404178144504,2.7756602156481693,-230.0,-201.0,-15.0,340.6000061035156,-35.03472222222222,1.6801330961268393,2.5037509203896207,-88.0,639.7999877929688,-42.0,-370.3125,-344.0,-77.59027777777777,-1070.0,4.141157693743231,1.3623338725534693,-12.0,2.847233335713628,-49.0,-872.0,1.6598576206478166,-3.0,2015-04-17 12:00:00,4.613489873214861,4.380737880365007,4.7313130986610155,0.21938262357854404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.87847222222222,-4.065972222222222,2.174554020454477,-201.0,1.524561919138267,-2.3645833333333335,2.6213915890718344,389.8999938964844,1.947714664495874,639.7999877929688,375.3281253178914,2.644723562658573,-82.39583333333333,-1070.0,-872.0,-268.09027777777777,-52.37152777777778,1.3274718313660403,2.942404178144504,523.980556541019,360.20001220703125,-3.0,1.8118007699757397,-11.60763888888889,-48.43055555555556,-49.0,-68.375,-935.0,-146.5,-359.7916666666667,-230.0,-7.0,317.63298575083417,339.727083630032,-694.0,-329.5,-153.0,-344.0,353.2343748940362,2.5037509203896207,343.1000061035156,-24.0,362.3999938964844,3.0972222222222223,-31.0,3.207578207403443,-292.0,384.8999938964844,404.79998779296875,-31.0,-51.0,-9.0,-370.3125,1.3623338725534693,-329.0,-15.350694444444445,2.9193652655398536,2.8041526251523847,-11.0,372.20001220703125,488.79998779296875,-12.0,-15.0,-38.77777777777778,386.5,-119.09027777777777,-45.0,373.9499969482422,-14.694444444444445,-29.0,-47.0,2.6723986531223085,1.3159722222222223,-47.0,-103.0,1.6598576206478166,2.7599463809288123,1.8015998736605328,582.0999755859375,-88.0,-42.0,-28.8125,-46.09027777777778,0.0,371.1767373085022,340.6000061035156,1.450128388292487,1.402722753922493,1.4886190424174492,-77.59027777777777,-171.0,597.0170138676962,-44.88194444444444,-36.0,2.961656987805563,-167.34027777777777,-3.0,1.8040291755629452,3.0460555363056585,2.708375625394549,-36.0,-304.0,-70.0,319.1000061035156,-196.40972222222223,2.847233335713628,4.141157693743231,-47.0,743.4000244140625,-40.0,-133.51041666666666,-106.0,-35.03472222222222,-979.0,4.074300698292394,1.3077894491057125,4.0,3.451471175432563,-82.0,-568.0,1.7365557292608655,4.0,2015-04-18 12:00:00,4.5037183578049165,4.883625228153088,5.199182483680137,0.39347650514407145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.60763888888889,4.423611111111111,1.3623338725534693,-304.0,1.2242544453509558,-4.065972222222222,2.71717900344578,373.9499969482422,1.8118007699757397,743.4000244140625,360.4611104329427,2.174554020454477,-167.34027777777777,-979.0,-568.0,-119.09027777777777,-28.8125,1.363346466535492,3.0460555363056585,441.34583324856226,343.1000061035156,-3.0,2.5037509203896207,3.0972222222222223,-38.77777777777778,-82.0,-48.43055555555556,-872.0,-329.5,-370.3125,-36.0,-49.0,353.2343748940362,317.63298575083417,-1070.0,-344.0,-694.0,-106.0,572.9928795496622,4.141157693743231,455.8999938964844,-12.0,340.6000061035156,-15.350694444444445,-7.0,3.6212612782628137,-153.0,360.20001220703125,386.5,-146.5,-31.0,-37.0,-133.51041666666666,1.3077894491057125,-171.0,-46.09027777777778,2.942404178144504,2.644723562658573,0.0,336.3999938964844,404.79998779296875,4.0,-70.0,-82.39583333333333,456.5,-77.59027777777777,-48.0,362.3999938964844,-44.88194444444444,-24.0,-103.0,2.7756602156481693,-14.694444444444445,-34.0,-230.0,1.7365557292608655,1.8015998736605328,1.6598576206478166,488.79998779296875,-47.0,-40.0,-23.88888888888889,-52.37152777777778,-15.0,340.87881988949243,319.1000061035156,1.4886190424174492,1.8040291755629452,1.402722753922493,-35.03472222222222,-201.0,482.0555556085375,-28.87847222222222,-47.0,2.7599463809288123,-268.09027777777777,4.0,3.207578207403443,2.961656987805563,1.524561919138267,-51.0,-935.0,-88.0,333.4499969482422,-359.7916666666667,3.451471175432563,4.074300698292394,-31.0,673.4000244140625,-36.0,-176.45138888888889,-150.5,-196.40972222222223,-469.0,4.437701802255788,1.450128388292487,-16.0,3.819810484347324,-88.0,-292.0,1.947714664495874,2.0,2015-04-19 12:00:00,4.448799021194459,4.840610155285465,4.957887610226624,0.44893146525134486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0972222222222223,1.3159722222222223,1.3077894491057125,-935.0,1.2308987793787487,4.423611111111111,2.8041526251523847,362.3999938964844,2.5037509203896207,673.4000244140625,339.727083630032,1.3623338725534693,-268.09027777777777,-469.0,-292.0,-77.59027777777777,-23.88888888888889,1.6801330961268393,2.961656987805563,371.1767373085022,455.8999938964844,4.0,4.141157693743231,-15.350694444444445,-82.39583333333333,-88.0,-38.77777777777778,-568.0,-344.0,-133.51041666666666,-51.0,-82.0,572.9928795496622,353.2343748940362,-979.0,-106.0,-1070.0,-150.5,646.4585053126017,4.074300698292394,639.7999877929688,4.0,319.1000061035156,-46.09027777777778,-49.0,3.9236463596934015,-694.0,343.1000061035156,456.5,-329.5,-146.5,-24.0,-176.45138888888889,1.450128388292487,-201.0,-52.37152777777778,3.0460555363056585,2.174554020454477,-15.0,389.8999938964844,386.5,-16.0,-88.0,-167.34027777777777,416.6000061035156,-35.03472222222222,-29.0,340.6000061035156,-28.87847222222222,-22.0,-230.0,2.708375625394549,-44.88194444444444,-33.0,-36.0,1.947714664495874,1.6598576206478166,1.7365557292608655,404.79998779296875,-34.0,-36.0,-20.302083333333332,-28.8125,-70.0,399.67465257644653,333.4499969482422,1.402722753922493,3.207578207403443,1.8040291755629452,-196.40972222222223,-304.0,394.32395844989355,-11.60763888888889,-103.0,1.8015998736605328,-119.09027777777777,2.0,3.6212612782628137,2.7599463809288123,1.2242544453509558,-31.0,-872.0,-47.0,578.2000122070312,-370.3125,3.819810484347324,4.437701802255788,-7.0,549.5,-47.0,-149.21527777777777,-118.0,-359.7916666666667,-600.0,4.485061300379823,1.4886190424174492,-45.0,3.728907731956352,-47.0,-153.0,1.8118007699757397,-9.0,2015-04-20 12:00:00,4.364280192817276,4.858246260631728,5.0094897625834545,0.47536763092203965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-15.350694444444445,-14.694444444444445,1.450128388292487,-872.0,1.400054690451688,1.3159722222222223,2.644723562658573,340.6000061035156,4.141157693743231,549.5,317.63298575083417,1.3077894491057125,-119.09027777777777,-600.0,-153.0,-35.03472222222222,-20.302083333333332,2.847233335713628,2.7599463809288123,340.87881988949243,639.7999877929688,2.0,4.074300698292394,-46.09027777777778,-167.34027777777777,-47.0,-82.39583333333333,-292.0,-106.0,-176.45138888888889,-31.0,-88.0,646.4585053126017,572.9928795496622,-469.0,-150.5,-979.0,-118.0,597.0170138676962,4.437701802255788,743.4000244140625,-16.0,333.4499969482422,-52.37152777777778,-82.0,3.95540434871886,-1070.0,455.8999938964844,416.6000061035156,-344.0,-329.5,-12.0,-149.21527777777777,1.4886190424174492,-304.0,-28.8125,2.961656987805563,1.3623338725534693,-70.0,373.9499969482422,456.5,-45.0,-47.0,-268.09027777777777,384.8999938964844,-196.40972222222223,-24.0,319.1000061035156,-11.60763888888889,-9.0,-36.0,1.524561919138267,-28.87847222222222,-32.0,-51.0,1.8118007699757397,1.7365557292608655,1.947714664495874,386.5,-33.0,-47.0,-8.4375,-23.88888888888889,-88.0,375.3281253178914,578.2000122070312,1.8040291755629452,3.6212612782628137,3.207578207403443,-359.7916666666667,-935.0,481.8147569232517,3.0972222222222223,-230.0,1.6598576206478166,-77.59027777777777,-9.0,3.9236463596934015,1.8015998736605328,1.2308987793787487,-146.5,-568.0,-31.0,651.1000061035156,-133.51041666666666,3.728907731956352,4.485061300379823,-49.0,425.20001220703125,-103.0,-158.61458333333334,-125.0,-370.3125,-457.0,4.291271700611014,1.402722753922493,-48.0,2.8730053103789044,-34.0,-694.0,2.5037509203896207,-37.0,2015-04-21 12:00:00,4.357441515523729,4.873641559614086,5.004414318560629,0.4706934295545129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-46.09027777777778,-44.88194444444444,1.4886190424174492,-568.0,1.3274718313660403,-14.694444444444445,2.174554020454477,319.1000061035156,4.074300698292394,425.20001220703125,353.2343748940362,1.450128388292487,-77.59027777777777,-457.0,-694.0,-196.40972222222223,-8.4375,3.451471175432563,1.8015998736605328,399.67465257644653,743.4000244140625,-9.0,4.437701802255788,-52.37152777777778,-268.09027777777777,-34.0,-167.34027777777777,-153.0,-150.5,-149.21527777777777,-146.5,-47.0,597.0170138676962,646.4585053126017,-600.0,-118.0,-469.0,-125.0,482.0555556085375,4.485061300379823,673.4000244140625,-45.0,578.2000122070312,-28.8125,-88.0,3.407536885117893,-979.0,639.7999877929688,384.8999938964844,-106.0,-344.0,4.0,-158.61458333333334,1.402722753922493,-935.0,-23.88888888888889,2.7599463809288123,1.3077894491057125,-88.0,362.3999938964844,416.6000061035156,-48.0,-31.0,-119.09027777777777,360.20001220703125,-359.7916666666667,-22.0,333.4499969482422,3.0972222222222223,-19.0,-51.0,1.2242544453509558,-11.60763888888889,-35.0,-31.0,2.5037509203896207,1.947714664495874,1.8118007699757397,456.5,-32.0,-103.0,-19.118055555555557,-20.302083333333332,-47.0,360.4611104329427,651.1000061035156,3.207578207403443,3.9236463596934015,3.6212612782628137,-370.3125,-872.0,562.387500445048,-15.350694444444445,-36.0,1.7365557292608655,-35.03472222222222,-37.0,3.95540434871886,1.6598576206478166,1.400054690451688,-329.5,-292.0,-7.0,592.3999938964844,-176.45138888888889,2.8730053103789044,4.291271700611014,-82.0,593.4000244140625,-230.0,-178.38541666666666,-142.0,-133.51041666666666,-702.0,3.609198821979216,1.8040291755629452,-29.0,2.8854859034699136,-33.0,-1070.0,4.141157693743231,-24.0,2015-04-22 12:00:00,4.319095622923106,5.016340742506678,5.103072390050041,0.48435210998062295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-52.37152777777778,-28.87847222222222,1.402722753922493,-292.0,1.363346466535492,-44.88194444444444,1.3623338725534693,333.4499969482422,4.437701802255788,593.4000244140625,572.9928795496622,1.4886190424174492,-35.03472222222222,-702.0,-1070.0,-359.7916666666667,-19.118055555555557,3.819810484347324,1.6598576206478166,375.3281253178914,673.4000244140625,-37.0,4.485061300379823,-28.8125,-119.09027777777777,-33.0,-268.09027777777777,-694.0,-118.0,-158.61458333333334,-329.5,-34.0,482.0555556085375,597.0170138676962,-457.0,-125.0,-600.0,-142.0,394.32395844989355,4.291271700611014,549.5,-48.0,651.1000061035156,-23.88888888888889,-47.0,3.0996323583472383,-469.0,743.4000244140625,360.20001220703125,-150.5,-106.0,-16.0,-178.38541666666666,1.8040291755629452,-872.0,-20.302083333333332,1.8015998736605328,1.450128388292487,-47.0,340.6000061035156,384.8999938964844,-29.0,-7.0,-77.59027777777777,343.1000061035156,-370.3125,-9.0,578.2000122070312,-15.350694444444445,-10.0,-31.0,1.2308987793787487,3.0972222222222223,-24.0,-146.5,4.141157693743231,1.8118007699757397,2.5037509203896207,416.6000061035156,-35.0,-230.0,-10.791666666666666,-8.4375,-31.0,339.727083630032,592.3999938964844,3.6212612782628137,3.95540434871886,3.9236463596934015,-133.51041666666666,-568.0,488.8215280108982,-46.09027777777778,-51.0,1.947714664495874,-196.40972222222223,-24.0,3.407536885117893,1.7365557292608655,1.3274718313660403,-344.0,-153.0,-49.0,486.29998779296875,-149.21527777777777,2.8854859034699136,3.609198821979216,-88.0,595.4000244140625,-36.0,-80.23958333333333,-51.5,-176.45138888888889,-634.0,3.465902010137807,3.207578207403443,-24.0,2.929864190387894,-32.0,-979.0,4.074300698292394,-12.0,2015-04-23 12:00:00,4.57570293070497,5.858423676884418,5.95612590734172,0.4435509396079673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.8125,-11.60763888888889,1.8040291755629452,-153.0,1.6801330961268393,-28.87847222222222,1.3077894491057125,578.2000122070312,4.485061300379823,595.4000244140625,646.4585053126017,1.402722753922493,-196.40972222222223,-634.0,-979.0,-370.3125,-10.791666666666666,3.728907731956352,1.7365557292608655,360.4611104329427,549.5,-24.0,4.291271700611014,-23.88888888888889,-77.59027777777777,-32.0,-119.09027777777777,-1070.0,-125.0,-178.38541666666666,-344.0,-33.0,394.32395844989355,482.0555556085375,-702.0,-142.0,-457.0,-51.5,481.8147569232517,3.609198821979216,425.20001220703125,-29.0,592.3999938964844,-20.302083333333332,-34.0,3.083421054740332,-600.0,673.4000244140625,343.1000061035156,-118.0,-150.5,-45.0,-80.23958333333333,3.207578207403443,-568.0,-8.4375,1.6598576206478166,1.4886190424174492,-31.0,319.1000061035156,360.20001220703125,-24.0,-49.0,-35.03472222222222,455.8999938964844,-133.51041666666666,-19.0,651.1000061035156,-46.09027777777778,-10.0,-146.5,1.400054690451688,-15.350694444444445,-25.0,-329.5,4.074300698292394,2.5037509203896207,4.141157693743231,384.8999938964844,-24.0,-36.0,-10.569444444444445,-19.118055555555557,-7.0,317.63298575083417,486.29998779296875,3.9236463596934015,3.407536885117893,3.95540434871886,-176.45138888888889,-292.0,403.88128159558954,-52.37152777777778,-31.0,1.8118007699757397,-359.7916666666667,-12.0,3.0996323583472383,1.947714664495874,1.363346466535492,-106.0,-694.0,-82.0,393.8999938964844,-158.61458333333334,2.929864190387894,3.465902010137807,-47.0,548.7000122070312,-51.0,-42.96875,-31.0,-149.21527777777777,-383.0,3.5438962738191946,3.6212612782628137,-22.0,3.074863963636902,-35.0,-469.0,4.437701802255788,4.0,2015-04-24 12:00:00,5.143336062476255,6.162065957347169,6.177450607465696,0.4724072628066155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
